model_name,fpr,tpr
Logistic Regression,0.3128185256092991,0.3330043748882966
Logistic Regression,0.3128236412025225,0.3330043748882966
Logistic Regression,0.3128236412025225,0.3330199162321566
Logistic Regression,0.3128300356940517,0.3330199162321566
Logistic Regression,0.3128300356940517,0.3330276869040866
Logistic Regression,0.31283387238896926,0.3330276869040866
Logistic Regression,0.31283387238896926,0.3330354575760166
Logistic Regression,0.31283770908388675,0.3330354575760166
Logistic Regression,0.3128402668804985,0.3330354575760166
Logistic Regression,0.3128504980669452,0.3330354575760166
Logistic Regression,0.3128504980669452,0.3330432282479466
Logistic Regression,0.31285177696525107,0.3330432282479466
Logistic Regression,0.31285177696525107,0.3330509989198766
Logistic Regression,0.31285689255847443,0.3330509989198766
Logistic Regression,0.3128581714567803,0.3330587695918066
Logistic Regression,0.31286584484661534,0.3330587695918066
Logistic Regression,0.31286584484661534,0.3330665402637366
Logistic Regression,0.31286712374492115,0.3330665402637366
Logistic Regression,0.31286712374492115,0.3330743109356666
Logistic Regression,0.3128709604398387,0.3330743109356666
Logistic Regression,0.3128735182364504,0.3330743109356666
Logistic Regression,0.31288119162628547,0.3330743109356666
Logistic Regression,0.31288374942289715,0.3330743109356666
Logistic Regression,0.31288758611781464,0.3330743109356666
Logistic Regression,0.3128901439144264,0.3330743109356666
Logistic Regression,0.3128914228127322,0.3330743109356666
Logistic Regression,0.31289398060934387,0.3330743109356666
Logistic Regression,0.31289653840595555,0.3330743109356666
Logistic Regression,0.31289653840595555,0.3330820816075966
Logistic Regression,0.31290165399917896,0.3330820816075966
Logistic Regression,0.31290421179579064,0.3330820816075966
Logistic Regression,0.31290549069409646,0.3330820816075966
Logistic Regression,0.3129067695924023,0.3330898522795266
Logistic Regression,0.31291700077884904,0.3330898522795266
Logistic Regression,0.3129195585754608,0.3330898522795266
Logistic Regression,0.3129323475585192,0.3330898522795266
Logistic Regression,0.3129361842534367,0.3330898522795266
Logistic Regression,0.3129374631517426,0.3330898522795266
Logistic Regression,0.31294002094835427,0.3330898522795266
Logistic Regression,0.31294257874496595,0.3330898522795266
Logistic Regression,0.31294641543988344,0.3330898522795266
Logistic Regression,0.31295280993141267,0.3330898522795266
Logistic Regression,0.31295280993141267,0.3330976229514566
Logistic Regression,0.3129579255246361,0.3330976229514566
Logistic Regression,0.31296048332124776,0.3330976229514566
Logistic Regression,0.31296048332124776,0.3331053936233866
Logistic Regression,0.3129617622195536,0.3331131642953166
Logistic Regression,0.31296304111785944,0.3331131642953166
Logistic Regression,0.3129655989144711,0.3331131642953166
Logistic Regression,0.3129681567110828,0.3331131642953166
Logistic Regression,0.31296943560938867,0.3331209349672466
Logistic Regression,0.31297199340600035,0.3331209349672466
Logistic Regression,0.31297455120261203,0.3331209349672466
Logistic Regression,0.31297455120261203,0.3331287056391766
Logistic Regression,0.31297583010091784,0.3331287056391766
Logistic Regression,0.3129771089992237,0.3331364763111066
Logistic Regression,0.3129771089992237,0.33314424698303663
Logistic Regression,0.3129783878975296,0.33314424698303663
Logistic Regression,0.31298094569414125,0.33314424698303663
Logistic Regression,0.31298350349075293,0.33314424698303663
Logistic Regression,0.31298350349075293,0.3331520176549666
Logistic Regression,0.3129873401856705,0.3331520176549666
Logistic Regression,0.3129873401856705,0.33315978832689663
Logistic Regression,0.31298989798228216,0.33315978832689663
Logistic Regression,0.31299885027042307,0.33315978832689663
Logistic Regression,0.31299885027042307,0.3331675589988266
Logistic Regression,0.31300268696534056,0.3331675589988266
Logistic Regression,0.3130039658636464,0.33317532967075664
Logistic Regression,0.31300524476195224,0.33317532967075664
Logistic Regression,0.31300524476195224,0.3331831003426866
Logistic Regression,0.3130065236602581,0.3331831003426866
Logistic Regression,0.313007802558564,0.33319087101461664
Logistic Regression,0.3130090814568698,0.33319087101461664
Logistic Regression,0.3130090814568698,0.3331986416865466
Logistic Regression,0.31303082272806915,0.3331986416865466
Logistic Regression,0.3130333805246808,0.3331986416865466
Logistic Regression,0.31303977501621005,0.3331986416865466
Logistic Regression,0.31303977501621005,0.33320641235847664
Logistic Regression,0.3130589584907977,0.33320641235847664
Logistic Regression,0.3130589584907977,0.3332141830304066
Logistic Regression,0.31306407408402104,0.3332141830304066
Logistic Regression,0.31306407408402104,0.33322195370233665
Logistic Regression,0.3130653529823269,0.33322195370233665
Logistic Regression,0.3130666318806328,0.3332297243742666
Logistic Regression,0.31307174747385613,0.3332297243742666
Logistic Regression,0.31307174747385613,0.3332452657181266
Logistic Regression,0.31307814196538536,0.3332452657181266
Logistic Regression,0.31308069976199704,0.3332452657181266
Logistic Regression,0.31308197866030285,0.3332452657181266
Logistic Regression,0.3130832575586087,0.33325303639005666
Logistic Regression,0.3130883731518321,0.33325303639005666
Logistic Regression,0.31309093094844376,0.33325303639005666
Logistic Regression,0.31309093094844376,0.33326080706198663
Logistic Regression,0.3131037199315022,0.33326080706198663
Logistic Regression,0.3131037199315022,0.33326857773391666
Logistic Regression,0.3131062777281139,0.33326857773391666
Logistic Regression,0.31310883552472557,0.33326857773391666
Logistic Regression,0.31310883552472557,0.33327634840584663
Logistic Regression,0.3131267401010074,0.33327634840584663
Logistic Regression,0.3131267401010074,0.33328411907777666
Logistic Regression,0.31313697128745416,0.33328411907777666
Logistic Regression,0.31313697128745416,0.33329188974970664
Logistic Regression,0.31315231806712424,0.33329188974970664
Logistic Regression,0.31315231806712424,0.33329966042163667
Logistic Regression,0.3131561547620418,0.33329966042163667
Logistic Regression,0.31315999145695933,0.33329966042163667
Logistic Regression,0.31315999145695933,0.33330743109356664
Logistic Regression,0.31315999145695933,0.33332297243742665
Logistic Regression,0.31316894374510024,0.33332297243742665
Logistic Regression,0.3131715015417119,0.33332297243742665
Logistic Regression,0.3131766171349353,0.33332297243742665
Logistic Regression,0.31317917493154696,0.33332297243742665
Logistic Regression,0.3131804538298528,0.33332297243742665
Logistic Regression,0.3131830116264645,0.33332297243742665
Logistic Regression,0.31319068501629954,0.33332297243742665
Logistic Regression,0.3131932428129112,0.33332297243742665
Logistic Regression,0.3131932428129112,0.3333307431093567
Logistic Regression,0.31319580060952296,0.3333307431093567
Logistic Regression,0.31319580060952296,0.3333462844532167
Logistic Regression,0.3132009162027463,0.3333462844532167
Logistic Regression,0.3132009162027463,0.33335405512514665
Logistic Regression,0.31320475289766386,0.33335405512514665
Logistic Regression,0.31320731069427554,0.33335405512514665
Logistic Regression,0.3132098684908872,0.33335405512514665
Logistic Regression,0.3132098684908872,0.3333618257970767
Logistic Regression,0.3132124262874989,0.3333618257970767
Logistic Regression,0.3132149840841106,0.3333618257970767
Logistic Regression,0.31321626298241645,0.3333618257970767
Logistic Regression,0.31321882077902813,0.33336959646900666
Logistic Regression,0.31322009967733394,0.33336959646900666
Logistic Regression,0.31322009967733394,0.3333773671409367
Logistic Regression,0.3132213785756398,0.3333773671409367
Logistic Regression,0.3132239363722515,0.3333773671409367
Logistic Regression,0.31322905196547485,0.3333773671409367
Logistic Regression,0.31322905196547485,0.33338513781286666
Logistic Regression,0.3132354464570041,0.33338513781286666
Logistic Regression,0.3132354464570041,0.33340067915672666
Logistic Regression,0.31324695654175666,0.33340067915672666
Logistic Regression,0.31324695654175666,0.33341622050058667
Logistic Regression,0.31325590882989757,0.33341622050058667
Logistic Regression,0.31325590882989757,0.3334239911725167
Logistic Regression,0.31325718772820343,0.3334239911725167
Logistic Regression,0.3132597455248151,0.3334239911725167
Logistic Regression,0.3132776501010969,0.3334239911725167
Logistic Regression,0.31327892899940274,0.3334317618444467
Logistic Regression,0.3132814867960144,0.3334317618444467
Logistic Regression,0.3132814867960144,0.3334395325163767
Logistic Regression,0.31328788128754365,0.3334395325163767
Logistic Regression,0.3132904390841553,0.3334395325163767
Logistic Regression,0.31329939137229623,0.3334395325163767
Logistic Regression,0.31329939137229623,0.3334473031883067
Logistic Regression,0.3133109014570488,0.3334473031883067
Logistic Regression,0.31331345925366055,0.3334473031883067
Logistic Regression,0.31331473815196637,0.3334473031883067
Logistic Regression,0.31331473815196637,0.3334628445321667
Logistic Regression,0.31331729594857805,0.3334628445321667
Logistic Regression,0.3133185748468839,0.3334706152040967
Logistic Regression,0.3133224115418014,0.3334706152040967
Logistic Regression,0.31332496933841314,0.3334706152040967
Logistic Regression,0.31332624823671895,0.3334706152040967
Logistic Regression,0.31332624823671895,0.3334783858760267
Logistic Regression,0.31333520052485986,0.3334783858760267
Logistic Regression,0.31333520052485986,0.3334861565479567
Logistic Regression,0.3133390372197774,0.3334861565479567
Logistic Regression,0.3133390372197774,0.3334939272198867
Logistic Regression,0.3133518262028358,0.3334939272198867
Logistic Regression,0.3133518262028358,0.3335016978918167
Logistic Regression,0.31335566289775335,0.3335016978918167
Logistic Regression,0.31335822069436503,0.3335016978918167
Logistic Regression,0.3133774041689527,0.3335016978918167
Logistic Regression,0.3133774041689527,0.3335094685637467
Logistic Regression,0.3133786830672585,0.3335094685637467
Logistic Regression,0.3133786830672585,0.3335172392356767
Logistic Regression,0.31338763535539943,0.3335172392356767
Logistic Regression,0.31338763535539943,0.3335327805795367
Logistic Regression,0.31340298213506956,0.3335327805795367
Logistic Regression,0.31340553993168124,0.3335327805795367
Logistic Regression,0.3134106555249046,0.3335327805795367
Logistic Regression,0.31341321332151634,0.3335405512514667
Logistic Regression,0.31341321332151634,0.33354832192339673
Logistic Regression,0.3134196078130455,0.33354832192339673
Logistic Regression,0.3134196078130455,0.3335560925953267
Logistic Regression,0.3134208867113514,0.3335560925953267
Logistic Regression,0.3134208867113514,0.33356386326725673
Logistic Regression,0.313440070185939,0.33356386326725673
Logistic Regression,0.313440070185939,0.33357940461111674
Logistic Regression,0.3134579747622208,0.33357940461111674
Logistic Regression,0.31346181145713836,0.33357940461111674
Logistic Regression,0.3134656481520559,0.33357940461111674
Logistic Regression,0.3134682059486676,0.33357940461111674
Logistic Regression,0.31347076374527927,0.33357940461111674
Logistic Regression,0.31347076374527927,0.3335871752830467
Logistic Regression,0.313480994931726,0.3335871752830467
Logistic Regression,0.313480994931726,0.33359494595497674
Logistic Regression,0.31348227383003185,0.33359494595497674
Logistic Regression,0.31348483162664353,0.33359494595497674
Logistic Regression,0.31348483162664353,0.3336027166269067
Logistic Regression,0.3134886683215611,0.3336027166269067
Logistic Regression,0.31349122611817276,0.3336027166269067
Logistic Regression,0.31349122611817276,0.33361048729883674
Logistic Regression,0.31349250501647863,0.33361048729883674
Logistic Regression,0.31349378391478444,0.3336182579707667
Logistic Regression,0.3134963417113961,0.3336182579707667
Logistic Regression,0.3134988995080078,0.3336182579707667
Logistic Regression,0.3134988995080078,0.33362602864269675
Logistic Regression,0.3135040151012312,0.33362602864269675
Logistic Regression,0.3135040151012312,0.33364156998655675
Logistic Regression,0.3135155251859838,0.33364156998655675
Logistic Regression,0.3135155251859838,0.3336493406584867
Logistic Regression,0.31352319857581884,0.3336493406584867
Logistic Regression,0.31352319857581884,0.33365711133041676
Logistic Regression,0.3135283141690422,0.33365711133041676
Logistic Regression,0.31353087196565393,0.33365711133041676
Logistic Regression,0.3135449398470182,0.33365711133041676
Logistic Regression,0.3135449398470182,0.33366488200234673
Logistic Regression,0.3135564499317708,0.33366488200234673
Logistic Regression,0.31355900772838247,0.33366488200234673
Logistic Regression,0.31355900772838247,0.33367265267427676
Logistic Regression,0.3135679600165234,0.33367265267427676
Logistic Regression,0.3135679600165234,0.33368042334620673
Logistic Regression,0.3135769123046643,0.33368042334620673
Logistic Regression,0.3135769123046643,0.33368819401813676
Logistic Regression,0.3135845856944993,0.33368819401813676
Logistic Regression,0.3135845856944993,0.33369596469006674
Logistic Regression,0.313587143491111,0.33369596469006674
Logistic Regression,0.31358842238941687,0.33369596469006674
Logistic Regression,0.31358842238941687,0.33370373536199677
Logistic Regression,0.31359098018602855,0.33370373536199677
Logistic Regression,0.31359098018602855,0.33371150603392674
Logistic Regression,0.3135935379826402,0.33371150603392674
Logistic Regression,0.3135960957792519,0.33371150603392674
Logistic Regression,0.31359737467755777,0.33371150603392674
Logistic Regression,0.31359993247416945,0.33371150603392674
Logistic Regression,0.31361783705045126,0.33371150603392674
Logistic Regression,0.31361783705045126,0.33371927670585677
Logistic Regression,0.313628068236898,0.33371927670585677
Logistic Regression,0.313628068236898,0.33372704737778675
Logistic Regression,0.31363190493181553,0.33372704737778675
Logistic Regression,0.31363190493181553,0.33374258872164675
Logistic Regression,0.3136370205250389,0.33374258872164675
Logistic Regression,0.31363829942334476,0.3337503593935768
Logistic Regression,0.31364085721995644,0.3337503593935768
Logistic Regression,0.31364085721995644,0.33375813006550675
Logistic Regression,0.31364725171148566,0.33375813006550675
Logistic Regression,0.31364980950809734,0.3337659007374368
Logistic Regression,0.3136536462030149,0.3337659007374368
Logistic Regression,0.31365620399962657,0.3337659007374368
Logistic Regression,0.3136625984911558,0.3337659007374368
Logistic Regression,0.3136625984911558,0.33377367140936676
Logistic Regression,0.3136753874742142,0.33377367140936676
Logistic Regression,0.3136753874742142,0.33378921275322676
Logistic Regression,0.31367922416913174,0.33378921275322676
Logistic Regression,0.3136817819657434,0.33378921275322676
Logistic Regression,0.3136843397623551,0.33378921275322676
Logistic Regression,0.3136843397623551,0.33380475409708676
Logistic Regression,0.31368817645727265,0.33380475409708676
Logistic Regression,0.31369073425388433,0.33380475409708676
Logistic Regression,0.313693292050496,0.33380475409708676
Logistic Regression,0.3136945709488019,0.3338125247690168
Logistic Regression,0.3137035232369428,0.3338125247690168
Logistic Regression,0.3137035232369428,0.33382029544094677
Logistic Regression,0.3137124755250837,0.33382029544094677
Logistic Regression,0.3137124755250837,0.3338280661128768
Logistic Regression,0.3137214278132246,0.3338280661128768
Logistic Regression,0.3137239856098363,0.3338280661128768
Logistic Regression,0.3137329378979772,0.3338280661128768
Logistic Regression,0.3137329378979772,0.33383583678480677
Logistic Regression,0.31374828467764726,0.33383583678480677
Logistic Regression,0.31374828467764726,0.3338436074567368
Logistic Regression,0.3137610736607057,0.3338436074567368
Logistic Regression,0.3137636314573174,0.3338436074567368
Logistic Regression,0.31376491035562326,0.3338513781286668
Logistic Regression,0.31376746815223494,0.3338513781286668
Logistic Regression,0.31376746815223494,0.3338591488005968
Logistic Regression,0.3137713048471525,0.3338591488005968
Logistic Regression,0.3137713048471525,0.3338669194725268
Logistic Regression,0.31377642044037585,0.3338669194725268
Logistic Regression,0.31377642044037585,0.3338746901444568
Logistic Regression,0.3137802571352934,0.3338746901444568
Logistic Regression,0.3137802571352934,0.3338824608163868
Logistic Regression,0.3137815360335992,0.3338824608163868
Logistic Regression,0.3137815360335992,0.3338980021602468
Logistic Regression,0.31378537272851675,0.3338980021602468
Logistic Regression,0.31378793052512843,0.3338980021602468
Logistic Regression,0.313791767220046,0.3338980021602468
Logistic Regression,0.313791767220046,0.3339135435041068
Logistic Regression,0.3137930461183518,0.3339135435041068
Logistic Regression,0.3137930461183518,0.3339213141760368
Logistic Regression,0.3137981617115752,0.3339213141760368
Logistic Regression,0.3137981617115752,0.3339290848479668
Logistic Regression,0.3138019984064927,0.3339290848479668
Logistic Regression,0.3138019984064927,0.3339368555198968
Logistic Regression,0.3138045562031044,0.3339368555198968
Logistic Regression,0.3138045562031044,0.3339446261918268
Logistic Regression,0.3138109506946336,0.3339446261918268
Logistic Regression,0.3138109506946336,0.33395239686375683
Logistic Regression,0.3138122295929395,0.33395239686375683
Logistic Regression,0.3138122295929395,0.3339601675356868
Logistic Regression,0.31381734518616283,0.3339601675356868
Logistic Regression,0.3138199029827745,0.3339601675356868
Logistic Regression,0.31382373967769206,0.3339601675356868
Logistic Regression,0.31382501857599787,0.33396793820761683
Logistic Regression,0.31383652866075046,0.33396793820761683
Logistic Regression,0.31383652866075046,0.3339757088795468
Logistic Regression,0.3138378075590563,0.33398347955147684
Logistic Regression,0.3138429231522797,0.33398347955147684
Logistic Regression,0.3138429231522797,0.3339912502234068
Logistic Regression,0.3138493176438089,0.3339912502234068
Logistic Regression,0.3138518754404206,0.3339912502234068
Logistic Regression,0.3138518754404206,0.33399902089533684
Logistic Regression,0.31385571213533814,0.33399902089533684
Logistic Regression,0.31385699103364395,0.33401456223919684
Logistic Regression,0.31386210662686737,0.33401456223919684
Logistic Regression,0.31386210662686737,0.3340223329111268
Logistic Regression,0.3138723378133141,0.3340223329111268
Logistic Regression,0.3138774534065375,0.3340223329111268
Logistic Regression,0.3138902423895959,0.3340223329111268
Logistic Regression,0.3138902423895959,0.33403010358305685
Logistic Regression,0.31389407908451344,0.33403010358305685
Logistic Regression,0.31389535798281926,0.3340378742549868
Logistic Regression,0.31390047357604267,0.3340378742549868
Logistic Regression,0.31390047357604267,0.33404564492691685
Logistic Regression,0.3139017524743485,0.33404564492691685
Logistic Regression,0.31390431027096016,0.33404564492691685
Logistic Regression,0.3139094258641836,0.33404564492691685
Logistic Regression,0.31391198366079526,0.33404564492691685
Logistic Regression,0.31391582035571275,0.33404564492691685
Logistic Regression,0.31392093594893616,0.33404564492691685
Logistic Regression,0.31392093594893616,0.3340534155988468
Logistic Regression,0.313922214847242,0.33406118627077686
Logistic Regression,0.31392477264385366,0.33406118627077686
Logistic Regression,0.31392477264385366,0.33406895694270683
Logistic Regression,0.31393372493199456,0.33406895694270683
Logistic Regression,0.31393372493199456,0.33407672761463686
Logistic Regression,0.31393628272860624,0.33407672761463686
Logistic Regression,0.31394395611844134,0.33407672761463686
Logistic Regression,0.31394395611844134,0.33408449828656683
Logistic Regression,0.31396186069472315,0.33408449828656683
Logistic Regression,0.31396186069472315,0.33409226895849686
Logistic Regression,0.3139695340845582,0.33409226895849686
Logistic Regression,0.31397337077947574,0.33409226895849686
Logistic Regression,0.31397976527100496,0.33409226895849686
Logistic Regression,0.3139810441693108,0.33410003963042684
Logistic Regression,0.3139989487455926,0.33410003963042684
Logistic Regression,0.31400150654220427,0.33410003963042684
Logistic Regression,0.3140104588303452,0.33410003963042684
Logistic Regression,0.3140104588303452,0.33410781030235687
Logistic Regression,0.31401173772865104,0.33410781030235687
Logistic Regression,0.31401173772865104,0.33411558097428684
Logistic Regression,0.31402069001679195,0.33411558097428684
Logistic Regression,0.3140232478134036,0.33411558097428684
Logistic Regression,0.3140270845083212,0.33411558097428684
Logistic Regression,0.3140270845083212,0.33412335164621687
Logistic Regression,0.3140360367964621,0.33412335164621687
Logistic Regression,0.3140360367964621,0.33413112231814684
Logistic Regression,0.31403859459307376,0.33413112231814684
Logistic Regression,0.31403859459307376,0.3341388929900769
Logistic Regression,0.31404115238968544,0.3341388929900769
Logistic Regression,0.31404115238968544,0.33414666366200685
Logistic Regression,0.3140437101862971,0.33414666366200685
Logistic Regression,0.3140462679829088,0.33414666366200685
Logistic Regression,0.3140564991693556,0.33414666366200685
Logistic Regression,0.3140564991693556,0.3341544343339369
Logistic Regression,0.3140654514574965,0.3341544343339369
Logistic Regression,0.3140654514574965,0.3341699756777969
Logistic Regression,0.3140667303558023,0.3341699756777969
Logistic Regression,0.31407056705071984,0.3341699756777969
Logistic Regression,0.31408591383039,0.3341699756777969
Logistic Regression,0.31408847162700165,0.3341699756777969
Logistic Regression,0.31409102942361333,0.3341699756777969
Logistic Regression,0.31409102942361333,0.33417774634972686
Logistic Regression,0.31409230832191914,0.33417774634972686
Logistic Regression,0.31409230832191914,0.3341855170216569
Logistic Regression,0.31409742391514256,0.3341855170216569
Logistic Regression,0.31409998171175424,0.3341855170216569
Logistic Regression,0.31410893399989515,0.3341855170216569
Logistic Regression,0.3141114917965068,0.3341855170216569
Logistic Regression,0.3141114917965068,0.33419328769358686
Logistic Regression,0.31411788628803605,0.33419328769358686
Logistic Regression,0.31411788628803605,0.3342010583655169
Logistic Regression,0.31412172298295354,0.3342010583655169
Logistic Regression,0.3141242807795652,0.33420882903744686
Logistic Regression,0.3141255596778711,0.33420882903744686
Logistic Regression,0.31412683857617696,0.33422437038130687
Logistic Regression,0.31412683857617696,0.3342321410532369
Logistic Regression,0.31412811747448277,0.3342321410532369
Logistic Regression,0.31412811747448277,0.33423991172516687
Logistic Regression,0.31413962755923536,0.33423991172516687
Logistic Regression,0.3141409064575412,0.3342476823970969
Logistic Regression,0.31414474315245877,0.3342476823970969
Logistic Regression,0.31414474315245877,0.3342554530690269
Logistic Regression,0.31414730094907045,0.3342554530690269
Logistic Regression,0.31416008993212885,0.3342554530690269
Logistic Regression,0.31416264772874053,0.3342554530690269
Logistic Regression,0.31416520552535226,0.3342554530690269
Logistic Regression,0.31416520552535226,0.3342632237409569
Logistic Regression,0.31416904222026976,0.3342632237409569
Logistic Regression,0.31417160001688144,0.3342632237409569
Logistic Regression,0.31417927340671653,0.3342632237409569
Logistic Regression,0.3141818312033282,0.3342632237409569
Logistic Regression,0.3141818312033282,0.3342709944128869
Logistic Regression,0.31418950459316325,0.3342709944128869
Logistic Regression,0.31418950459316325,0.3342787650848169
Logistic Regression,0.31419206238977493,0.3342787650848169
Logistic Regression,0.31419462018638666,0.3342787650848169
Logistic Regression,0.3141958990846925,0.3342787650848169
Logistic Regression,0.31419717798299834,0.3342865357567469
Logistic Regression,0.31419973577961,0.3342865357567469
Logistic Regression,0.31420101467791584,0.3342943064286769
Logistic Regression,0.31420357247452757,0.3342943064286769
Logistic Regression,0.31420740916944506,0.3342943064286769
Logistic Regression,0.31420868806775093,0.3343020771006069
Logistic Regression,0.3142125247626684,0.3343020771006069
Logistic Regression,0.31421508255928016,0.3343020771006069
Logistic Regression,0.31421636145758597,0.3343020771006069
Logistic Regression,0.31421636145758597,0.3343098477725369
Logistic Regression,0.31421764035589184,0.3343176184444669
Logistic Regression,0.3142253137457269,0.3343176184444669
Logistic Regression,0.3142253137457269,0.3343253891163969
Logistic Regression,0.31422787154233855,0.3343253891163969
Logistic Regression,0.31422787154233855,0.3343331597883269
Logistic Regression,0.31423682383047946,0.3343331597883269
Logistic Regression,0.31423682383047946,0.3343409304602569
Logistic Regression,0.3142432183220087,0.3343409304602569
Logistic Regression,0.31424577611862037,0.3343409304602569
Logistic Regression,0.31426751738981973,0.3343409304602569
Logistic Regression,0.31426751738981973,0.33435647180411693
Logistic Regression,0.3142726329830431,0.33435647180411693
Logistic Regression,0.3142726329830431,0.3343642424760469
Logistic Regression,0.31427391188134896,0.3343642424760469
Logistic Regression,0.31427391188134896,0.33437201314797693
Logistic Regression,0.31427774857626645,0.33437201314797693
Logistic Regression,0.31427774857626645,0.3343797838199069
Logistic Regression,0.3142803063728781,0.3343797838199069
Logistic Regression,0.3142803063728781,0.33438755449183694
Logistic Regression,0.3142879797627132,0.33438755449183694
Logistic Regression,0.3142879797627132,0.3343953251637669
Logistic Regression,0.3142905375593249,0.3343953251637669
Logistic Regression,0.3142918164576307,0.33440309583569694
Logistic Regression,0.3142930953559366,0.33440309583569694
Logistic Regression,0.31429565315254826,0.33440309583569694
Logistic Regression,0.31429821094915994,0.33440309583569694
Logistic Regression,0.31429821094915994,0.3344108665076269
Logistic Regression,0.3142994898474658,0.33441863717955694
Logistic Regression,0.3142994898474658,0.3344264078514869
Logistic Regression,0.3143020476440775,0.3344264078514869
Logistic Regression,0.31430716323730085,0.3344264078514869
Logistic Regression,0.31430716323730085,0.33443417852341695
Logistic Regression,0.3143097210339125,0.33443417852341695
Logistic Regression,0.3143122788305242,0.33443417852341695
Logistic Regression,0.31431611552544175,0.33443417852341695
Logistic Regression,0.3143199522203593,0.33443417852341695
Logistic Regression,0.3143199522203593,0.3344419491953469
Logistic Regression,0.31433402010172357,0.3344419491953469
Logistic Regression,0.31433657789833525,0.3344419491953469
Logistic Regression,0.3143378567966411,0.3344419491953469
Logistic Regression,0.3143404145932528,0.3344419491953469
Logistic Regression,0.31434553018647615,0.3344419491953469
Logistic Regression,0.31434553018647615,0.33444971986727695
Logistic Regression,0.31434808798308783,0.33444971986727695
Logistic Regression,0.31434808798308783,0.3344574905392069
Logistic Regression,0.31435704027122874,0.3344574905392069
Logistic Regression,0.31435704027122874,0.3344652612111369
Logistic Regression,0.31438389713565146,0.3344652612111369
Logistic Regression,0.31438389713565146,0.33447303188306693
Logistic Regression,0.31439412832209823,0.33447303188306693
Logistic Regression,0.31439412832209823,0.3344808025549969
Logistic Regression,0.3144005228136274,0.3344808025549969
Logistic Regression,0.31440308061023914,0.3344808025549969
Logistic Regression,0.31440435950854495,0.3344808025549969
Logistic Regression,0.3144081962034625,0.3344808025549969
Logistic Regression,0.31441331179668586,0.3344808025549969
Logistic Regression,0.31441331179668586,0.33448857322692693
Logistic Regression,0.31441586959329754,0.33448857322692693
Logistic Regression,0.3144184273899092,0.33448857322692693
Logistic Regression,0.31442354298313263,0.33448857322692693
Logistic Regression,0.31442354298313263,0.3344963438988569
Logistic Regression,0.31443249527127354,0.3344963438988569
Logistic Regression,0.31443249527127354,0.33450411457078694
Logistic Regression,0.3144401686611086,0.33450411457078694
Logistic Regression,0.3144401686611086,0.3345118852427169
Logistic Regression,0.3144440053560261,0.3345118852427169
Logistic Regression,0.3144465631526378,0.3345118852427169
Logistic Regression,0.31445295764416703,0.3345118852427169
Logistic Regression,0.3144555154407787,0.3345118852427169
Logistic Regression,0.3144593521356962,0.3345118852427169
Logistic Regression,0.31446318883061375,0.3345118852427169
Logistic Regression,0.3144644677289196,0.3345118852427169
Logistic Regression,0.3144670255255313,0.3345118852427169
Logistic Regression,0.3144670255255313,0.33451965591464694
Logistic Regression,0.314469583322143,0.33451965591464694
Logistic Regression,0.314469583322143,0.3345274265865769
Logistic Regression,0.31447086222044884,0.3345274265865769
Logistic Regression,0.31447086222044884,0.33453519725850694
Logistic Regression,0.31449516128825983,0.33453519725850694
Logistic Regression,0.31449516128825983,0.3345429679304369
Logistic Regression,0.3145053924747066,0.3345429679304369
Logistic Regression,0.3145053924747066,0.3345585092742969
Logistic Regression,0.31451050806792996,0.3345585092742969
Logistic Regression,0.31451050806792996,0.33456627994622695
Logistic Regression,0.3145143447628475,0.33456627994622695
Logistic Regression,0.3145143447628475,0.3345740506181569
Logistic Regression,0.31453097044082345,0.3345740506181569
Logistic Regression,0.31453352823743513,0.3345740506181569
Logistic Regression,0.3145373649323527,0.3345740506181569
Logistic Regression,0.31453992272896436,0.3345740506181569
Logistic Regression,0.3145539906103286,0.3345740506181569
Logistic Regression,0.3145565484069403,0.3345740506181569
Logistic Regression,0.3145578273052462,0.3345740506181569
Logistic Regression,0.3145578273052462,0.33458182129008696
Logistic Regression,0.3145680584916929,0.33458182129008696
Logistic Regression,0.3145731740849163,0.33458182129008696
Logistic Regression,0.3145936364578098,0.33458182129008696
Logistic Regression,0.3145936364578098,0.33458959196201693
Logistic Regression,0.3146038676442565,0.33458959196201693
Logistic Regression,0.3146038676442565,0.33459736263394696
Logistic Regression,0.3146064254408682,0.33459736263394696
Logistic Regression,0.3146064254408682,0.33461290397780696
Logistic Regression,0.3146089832374799,0.33461290397780696
Logistic Regression,0.3146089832374799,0.33462067464973694
Logistic Regression,0.3146140988307033,0.33462067464973694
Logistic Regression,0.3146140988307033,0.33462844532166697
Logistic Regression,0.314616656627315,0.33462844532166697
Logistic Regression,0.31461921442392665,0.33462844532166697
Logistic Regression,0.31463072450867924,0.33462844532166697
Logistic Regression,0.3146332823052909,0.33462844532166697
Logistic Regression,0.314640955695126,0.33462844532166697
Logistic Regression,0.314640955695126,0.33463621599359694
Logistic Regression,0.3146422345934318,0.33463621599359694
Logistic Regression,0.3146422345934318,0.33464398666552697
Logistic Regression,0.31464607128834937,0.33464398666552697
Logistic Regression,0.31464607128834937,0.33465175733745695
Logistic Regression,0.3146524657798786,0.33465175733745695
Logistic Regression,0.3146563024747961,0.33466729868131695
Logistic Regression,0.31465758137310196,0.334675069353247
Logistic Regression,0.3146588602714078,0.334675069353247
Logistic Regression,0.3146614180680195,0.334675069353247
Logistic Regression,0.3146626969663253,0.334675069353247
