city,feature,feature_value,shap_value
Toronto,hour,8.0,-0.025165608394798252
Toronto,hour,13.0,-0.0294830693664957
Toronto,hour,15.0,-0.032051311246140746
Toronto,hour,23.0,-0.06962677959456993
Toronto,hour,5.0,0.3361876145598356
Toronto,hour,12.0,-0.03020074482875013
Toronto,hour,3.0,0.4170190972617033
Toronto,hour,4.0,0.24001166469775176
Toronto,hour,4.0,0.2553830433234107
Toronto,hour,7.0,-0.1703396231645053
Toronto,hour,10.0,-0.0037789985924174207
Toronto,hour,10.0,0.03136373216165923
Toronto,hour,13.0,-0.023565180293258523
Toronto,hour,13.0,0.011703570166346109
Toronto,hour,21.0,-0.19846801432421726
Toronto,hour,22.0,-0.07012619499185281
Toronto,hour,23.0,0.01617641536501872
Toronto,hour,3.0,0.46770768781285255
Toronto,hour,5.0,0.2810254900364425
Toronto,hour,6.0,-0.08142270579474326
Toronto,hour,12.0,-0.04388917993290251
Toronto,hour,19.0,-0.13319728113886561
Toronto,hour,19.0,-0.14251005721013174
Toronto,hour,22.0,0.16572865855415317
Toronto,hour,22.0,-0.048396479409962785
Toronto,hour,1.0,0.39917341595541234
Toronto,hour,19.0,-0.1605332457147994
Toronto,hour,6.0,-0.11311306200622796
Toronto,hour,8.0,-0.10734210499830778
Toronto,hour,10.0,-0.019229492590561413
Toronto,hour,17.0,0.0009312113636864052
Toronto,hour,18.0,-0.14245882403702678
Toronto,hour,21.0,-0.2668141244857048
Toronto,hour,13.0,-0.012742261933400835
Toronto,hour,16.0,0.012283280981919475
Toronto,hour,4.0,0.39163832262591297
Toronto,hour,10.0,-0.01453038319053948
Toronto,hour,15.0,-0.0103979562879419
Toronto,hour,21.0,-0.23720777578281615
Toronto,hour,11.0,-0.0027739119229407802
Toronto,hour,14.0,-0.012327409305134967
Toronto,hour,11.0,-0.016983612878466697
Toronto,hour,19.0,-0.13307518961869422
Toronto,hour,20.0,-0.14577338674184034
Toronto,hour,21.0,-0.24214856860612696
Toronto,hour,23.0,-0.09851161578900329
Toronto,hour,3.0,0.46770768781285255
Toronto,hour,6.0,-0.1637637486274318
Toronto,hour,15.0,-0.02507483963780579
Toronto,hour,19.0,-0.1262569967428664
Toronto,hour,23.0,0.024406105121179907
Toronto,hour,9.0,-0.08014503743733135
Toronto,hour,11.0,-0.0529433966590127
Toronto,hour,19.0,-0.2050880710157965
Toronto,hour,20.0,-0.27472608789894354
Toronto,hour,20.0,-0.2096060435355903
Toronto,hour,11.0,0.014470380543580671
Toronto,hour,13.0,0.014947587370121668
Toronto,hour,14.0,-0.035107315907216476
Toronto,hour,8.0,-0.09410674633781772
Toronto,hour,14.0,-0.017869243356138622
Toronto,hour,13.0,-0.021648967428811956
Toronto,hour,15.0,-0.0103979562879419
Toronto,hour,17.0,0.011470597811978647
Toronto,hour,0.0,0.389471332729075
Toronto,hour,9.0,-0.034458699011963155
Toronto,hour,10.0,0.005944100304756048
Toronto,hour,13.0,-0.023565180293258523
Toronto,hour,18.0,-0.06140970708184737
Toronto,hour,19.0,-0.1871750819431064
Toronto,hour,21.0,-0.22597036231707704
Toronto,hour,21.0,-0.25202151728655076
Toronto,hour,18.0,-0.07046993980248507
Toronto,hour,5.0,0.32742348071407634
Toronto,hour,22.0,-0.01444718375062188
Toronto,hour,23.0,-0.09485842833882926
Toronto,hour,23.0,-0.11507019658429916
Toronto,hour,7.0,-0.2050243165755305
Toronto,hour,9.0,-0.0974160231575476
Toronto,hour,13.0,-0.05454915282940346
Toronto,hour,14.0,0.02461205406816248
Toronto,hour,16.0,-0.018138839872934586
Toronto,hour,21.0,-0.2488531957321975
Toronto,hour,2.0,0.4956184981919959
Toronto,hour,2.0,0.36205939439294943
Toronto,hour,2.0,0.3564322939497298
Toronto,hour,6.0,0.04486155320475662
Toronto,hour,9.0,-0.03862321626828514
Toronto,hour,16.0,-0.01647021626348539
Toronto,hour,17.0,0.056721396092460415
Toronto,hour,17.0,0.012761344804228403
Toronto,hour,17.0,0.012761344804228403
Toronto,hour,19.0,-0.17997787958718195
Toronto,hour,0.0,0.39456351912022963
Toronto,hour,12.0,-0.010192627406830298
Toronto,hour,21.0,-0.2561282968920282
Toronto,hour,12.0,-0.03020074482875013
Toronto,hour,19.0,-0.20591402201405828
Toronto,hour,20.0,-0.27043590882489815
Toronto,hour,20.0,-0.24355862121224878
Toronto,hour,3.0,0.3154106795181991
Toronto,hour,7.0,-0.21780895412273218
Toronto,hour,12.0,-0.00931685696801204
Toronto,hour,1.0,0.33157896090112526
Toronto,hour,8.0,-0.11463680905829504
Toronto,hour,10.0,-0.00656434283652373
Toronto,hour,11.0,-0.0026770765415409406
Toronto,hour,12.0,0.0068161891621911445
Toronto,hour,12.0,-0.020763854063339564
Toronto,hour,18.0,-0.15047515142435874
Toronto,hour,19.0,-0.21731770024476468
Toronto,hour,20.0,-0.23388515633702944
Toronto,hour,14.0,-0.017995097955732238
Toronto,hour,15.0,-0.008735186752955345
Toronto,hour,18.0,-0.09636211595097632
Toronto,hour,5.0,0.3119608163086184
Toronto,hour,21.0,-0.2292765349796374
Toronto,hour,22.0,-0.09147374094486238
Toronto,hour,2.0,0.3531680236781521
Toronto,hour,2.0,0.28784852704945546
Toronto,hour,3.0,0.41371805613534035
Toronto,hour,14.0,0.01227602225678907
Toronto,hour,16.0,-0.004649463614892531
Toronto,hour,22.0,-0.07958756046214233
Toronto,hour,1.0,0.28021234084901897
Toronto,hour,10.0,0.012182922848868773
Toronto,hour,16.0,-0.0020268287624233125
Toronto,hour,18.0,-0.15099180017511107
Toronto,hour,2.0,0.43115579156695405
Toronto,hour,6.0,0.03005840211120286
Toronto,hour,9.0,-0.0002029928044163434
Toronto,hour,9.0,0.031378240203520515
Toronto,hour,21.0,-0.2286240840752536
Toronto,hour,8.0,-0.10557400980883902
Toronto,hour,12.0,-0.024619883210890644
Toronto,hour,13.0,-0.0035994026918193295
Toronto,hour,2.0,0.325072038166651
Toronto,hour,5.0,0.3789220037409704
Toronto,hour,11.0,-0.005599897142905495
Toronto,hour,14.0,-0.014983264138291135
Toronto,hour,14.0,0.009457257011868024
Toronto,hour,17.0,-0.03375359980625037
Toronto,hour,19.0,-0.21731770024476468
Toronto,hour,11.0,-0.052388088393835276
Toronto,hour,22.0,-0.06477942417637615
Toronto,hour,2.0,0.4899874130243132
Toronto,hour,9.0,-0.01668745959512668
Toronto,hour,11.0,-0.0020146392962555573
Toronto,hour,13.0,-0.02189603857063287
Toronto,hour,13.0,0.01632615700378925
Toronto,hour,15.0,-0.03137480228970022
Toronto,hour,8.0,-0.061994555109152895
Toronto,hour,12.0,0.013505440745799875
Toronto,hour,19.0,-0.17580857121027682
Toronto,hour,1.0,0.39807352086641473
Toronto,hour,4.0,0.3981780520067727
Toronto,hour,8.0,-0.071127796131768
Toronto,hour,9.0,0.002041242306685275
Toronto,hour,10.0,0.05468054411650454
Toronto,hour,14.0,0.0055488557950973925
Toronto,hour,15.0,0.0022139149220481197
Toronto,hour,19.0,-0.18198808482867992
Toronto,hour,19.0,-0.1987141574768119
Toronto,hour,22.0,-0.13885586947346285
Toronto,hour,22.0,-0.09076349196492406
Toronto,hour,2.0,0.43115579156695405
Toronto,hour,9.0,-0.0002029928044163434
Toronto,hour,14.0,0.0033500766955741382
Toronto,hour,17.0,0.003148618901322966
Toronto,hour,18.0,-0.12510428107923377
Toronto,hour,22.0,-0.07359505047166046
Toronto,hour,7.0,-0.1636191333983294
Toronto,hour,10.0,0.004722322089763091
Toronto,hour,18.0,-0.15427787114403113
Toronto,hour,18.0,-0.10249974046180277
Toronto,hour,6.0,-0.16333362182422168
Toronto,hour,10.0,-0.00656434283652373
Toronto,hour,11.0,-0.0028386504932380757
Toronto,hour,12.0,-0.023863429003050673
Toronto,hour,13.0,-0.002693748846732941
Toronto,hour,14.0,0.017790730803462617
Toronto,hour,7.0,-0.2099953145997791
Toronto,hour,17.0,-0.0423020472144534
Toronto,hour,20.0,-0.22402224869799908
Toronto,hour,10.0,-0.021591315646973218
Toronto,hour,12.0,-0.025082715135103836
Toronto,hour,13.0,-0.007731038615396389
Toronto,hour,16.0,-0.0178172990335955
Toronto,hour,18.0,-0.15462724715357756
Toronto,hour,18.0,-0.1313289075793195
Toronto,hour,20.0,-0.2310728960286964
Toronto,hour,21.0,-0.2985966446807707
Toronto,hour,4.0,0.3981780520067727
Toronto,hour,13.0,-0.006454413996495277
Toronto,hour,15.0,0.0022139149220481197
Toronto,hour,15.0,0.021276519085533036
Toronto,hour,18.0,-0.15099180017511107
Toronto,hour,19.0,-0.18198808482867992
Toronto,hour,19.0,-0.22939247840678612
Toronto,hour,9.0,-0.008957130230105095
Toronto,hour,10.0,0.009489066279785316
Toronto,hour,14.0,0.01049950410810251
Toronto,hour,18.0,-0.15055298281573293
Toronto,hour,19.0,-0.16707813708224983
Toronto,hour,2.0,0.46278856667741614
Toronto,hour,9.0,0.00976490276637167
Toronto,hour,13.0,-0.01635387478899939
Toronto,hour,18.0,-0.09311925986109139
Toronto,hour,20.0,-0.18805594092059646
Toronto,hour,4.0,0.3409500040671467
Toronto,hour,5.0,0.3789220037409704
Toronto,hour,7.0,-0.2257306690376049
Toronto,hour,17.0,-0.00746530172528062
Toronto,hour,17.0,-0.012469499741829126
Toronto,hour,17.0,-0.012847505759885827
Toronto,hour,19.0,-0.17648033016770942
Toronto,hour,11.0,-0.03443424833358916
Toronto,hour,15.0,-0.01568932833440739
Toronto,hour,19.0,-0.14738523072616522
Toronto,hour,2.0,0.445469347784027
Toronto,hour,14.0,-0.010418587480109693
Toronto,hour,15.0,0.0018292747939658777
Toronto,hour,20.0,-0.242777215532005
Toronto,hour,3.0,0.41371805613534035
Toronto,hour,10.0,0.018063160589503274
Toronto,hour,22.0,-0.07958756046214233
Toronto,hour,2.0,0.42552167511998973
Toronto,hour,9.0,-0.016897074852265496
Toronto,hour,11.0,0.0062363252831038486
Toronto,hour,13.0,-0.006454413996495277
Toronto,hour,13.0,-0.05609028936631632
Toronto,hour,14.0,0.012139471777619395
Toronto,hour,14.0,0.03965330585311576
Toronto,hour,16.0,0.01466278439159254
Toronto,hour,17.0,-0.021126104182319402
Toronto,hour,9.0,-0.0002029928044163434
Toronto,hour,9.0,0.011231363513559823
Toronto,hour,10.0,-0.010425600065045447
Toronto,hour,17.0,-0.042958143645836416
Toronto,hour,21.0,-0.2352688724481137
Toronto,hour,8.0,-0.10748756753273753
Toronto,hour,9.0,0.022319367362884215
Toronto,hour,12.0,-0.002251227562121329
Toronto,hour,20.0,-0.2449874218922894
Toronto,hour,19.0,-0.17408776319654207
Toronto,hour,1.0,0.4601778561300515
Toronto,hour,8.0,-0.06043124217902886
Toronto,hour,9.0,-0.0019882930925185067
Toronto,hour,11.0,-0.002386314500091942
Toronto,hour,15.0,0.0027541760418011044
Toronto,hour,11.0,0.04895365297897786
Toronto,hour,12.0,-0.0011985589154811173
Toronto,hour,17.0,-0.04694370392171654
Toronto,hour,18.0,-0.13206553350161457
Toronto,hour,18.0,-0.13206553350161457
Toronto,hour,20.0,-0.24780995944369566
Toronto,hour,9.0,0.018631668814225566
Toronto,hour,9.0,0.027626284111051835
Toronto,hour,10.0,0.038498389194834025
Toronto,hour,20.0,-0.24326876242651768
Toronto,hour,6.0,-0.13069072165579473
Toronto,hour,7.0,-0.18689082040830096
Toronto,hour,12.0,-0.006186613635461916
Toronto,hour,12.0,0.009332046643390034
Toronto,hour,17.0,-0.04811764272102463
Toronto,hour,18.0,-0.10817084899797733
Toronto,hour,22.0,-0.06861137848967092
Toronto,hour,3.0,0.41704232393929286
Toronto,hour,11.0,0.022207422482550726
Toronto,hour,15.0,0.005410280722298815
Toronto,hour,0.0,0.35041106622718726
Toronto,hour,8.0,-0.11173632273039526
Toronto,hour,11.0,-0.007244614797883916
Toronto,hour,14.0,-0.008767989362913774
Toronto,hour,17.0,-0.06323881480331307
Toronto,hour,22.0,-0.037897145971132355
Toronto,hour,5.0,0.3873788756066865
Toronto,hour,18.0,-0.11240454845444967
Toronto,hour,23.0,-0.0345420955711138
Toronto,hour,13.0,-0.008038719054242707
Toronto,hour,22.0,-0.11992795629285523
Toronto,hour,5.0,0.3348209040894484
Toronto,hour,0.0,0.321637588591131
Toronto,hour,22.0,-0.06954577898055458
Toronto,hour,9.0,-0.002520839230075616
Toronto,hour,14.0,0.011364995215875928
Toronto,hour,9.0,-0.0051309100291813715
Toronto,hour,14.0,0.00551523905942127
Toronto,hour,16.0,-0.004659083156508391
Toronto,hour,16.0,0.031198445426289637
Toronto,hour,20.0,-0.2449874218922894
Toronto,hour,2.0,0.4592055988565362
Toronto,hour,9.0,0.0064977360750323706
Toronto,hour,16.0,-0.09893886560980032
Toronto,hour,16.0,0.028522378946512748
Toronto,hour,21.0,-0.21250022419776188
Toronto,hour,22.0,-0.11141140902207239
Toronto,hour,2.0,0.4464205203298597
Toronto,hour,14.0,-0.008845723173077162
Toronto,hour,16.0,-0.010598591470567525
Toronto,hour,16.0,0.012092974980333541
Toronto,hour,16.0,0.012744955949238423
Toronto,hour,17.0,-0.0201407001160845
Toronto,hour,21.0,-0.2566246210445802
Toronto,hour,22.0,-0.07185603755748438
Toronto,hour,22.0,-0.04968124113450651
Toronto,hour,12.0,-0.0011985589154811173
Toronto,hour,12.0,0.026906993467982653
Toronto,hour,20.0,-0.1996028598100844
Toronto,hour,23.0,-0.020858702910356335
Toronto,hour,19.0,-0.2275152322362815
Toronto,hour,7.0,-0.19841406050768282
Toronto,hour,8.0,-0.07577446986640239
Toronto,hour,13.0,0.0018224780717650188
Toronto,hour,16.0,-0.07909301185207426
Toronto,hour,19.0,-0.16354642432790473
Toronto,hour,0.0,0.4246582221495921
Toronto,hour,17.0,-0.02416806656531003
Toronto,hour,20.0,-0.216540981354941
Toronto,hour,11.0,0.0017246518774844965
Toronto,hour,12.0,-0.012557447986368762
Toronto,hour,15.0,-0.011067955980285664
Toronto,hour,17.0,-0.06323881480331307
Toronto,hour,18.0,-0.13340068288621426
Toronto,hour,19.0,-0.22503797323277572
Toronto,hour,13.0,-0.0327636043593603
Toronto,hour,3.0,0.3701810329040303
Toronto,hour,6.0,-0.14862537570347392
Toronto,hour,12.0,-0.017003005496380747
Toronto,hour,13.0,-0.008038719054242707
Toronto,hour,15.0,0.014902679835607995
Toronto,hour,14.0,0.018419658655469538
Toronto,hour,14.0,0.06295978383550055
Toronto,hour,21.0,-0.06271213248955106
Toronto,hour,1.0,0.321120421481127
Toronto,hour,1.0,0.2903410953494446
Toronto,hour,4.0,0.36369507419311325
Toronto,hour,10.0,0.00846725452774059
Toronto,hour,12.0,-0.004085402916056615
Toronto,hour,13.0,0.01859735371061043
Toronto,hour,14.0,0.012246759100435477
Toronto,hour,17.0,-0.046121140538228134
Toronto,hour,9.0,-0.002520839230075616
Toronto,hour,11.0,0.024425050114139802
Toronto,hour,16.0,-0.01530693256053981
Toronto,hour,18.0,-0.10125127844586791
Toronto,hour,1.0,0.42783773517018275
Toronto,hour,8.0,-0.10748756753273753
Toronto,hour,15.0,-0.002182468799694064
Toronto,hour,20.0,-0.2449874218922894
Toronto,hour,3.0,0.3889146189405511
Toronto,hour,10.0,0.0045125818067692745
Toronto,hour,1.0,0.529083350174471
Toronto,hour,3.0,0.5143488407604847
Toronto,hour,15.0,5.413474511794141e-05
Toronto,hour,22.0,-0.05435710945833767
Toronto,hour,6.0,-0.16745272951878104
Toronto,hour,7.0,-0.19943513185352962
Toronto,hour,17.0,-0.05790705540166306
Toronto,hour,21.0,-0.2748514171480735
Toronto,hour,6.0,-0.15962385862387898
Toronto,hour,14.0,0.015588837424608563
Toronto,hour,15.0,0.030091137382724096
Toronto,hour,18.0,-0.1517028077495501
Toronto,hour,13.0,0.004858834637100531
Toronto,hour,13.0,0.022619765085570388
Toronto,hour,16.0,0.0021438789933135114
Toronto,hour,17.0,-0.02576211449839581
Toronto,hour,19.0,-0.15151749431543654
Toronto,hour,20.0,-0.2417280735035953
Toronto,hour,23.0,-0.01734026015551913
Toronto,hour,8.0,-0.0881554505968157
Toronto,hour,13.0,0.0019771555850923482
Toronto,hour,16.0,-0.021848310488988474
Toronto,hour,21.0,-0.2267587499601528
Toronto,hour,22.0,-0.12312404267369753
Toronto,hour,7.0,-0.23692394457614369
Toronto,hour,6.0,-0.17630466518009638
Toronto,hour,11.0,-0.006770298496564135
Toronto,hour,13.0,-0.017338561542275616
Toronto,hour,17.0,-0.06316870417984231
Toronto,hour,9.0,-0.07989863656162341
Toronto,hour,15.0,0.008520627612070971
Toronto,hour,4.0,0.4195968642908664
Toronto,hour,7.0,-0.16610405781534612
Toronto,hour,10.0,-0.026081781919310997
Toronto,hour,19.0,-0.22420147474449473
Toronto,hour,1.0,0.39401184109283405
Toronto,hour,6.0,-0.15962385862387898
Toronto,hour,11.0,0.024091500754936008
Toronto,hour,11.0,0.027160111007853663
Toronto,hour,17.0,-0.006004793362502849
Toronto,hour,20.0,-0.18509509306226554
Toronto,hour,20.0,-0.21334662131358287
Toronto,hour,22.0,-0.11299092209896715
Toronto,hour,13.0,0.0026847316810317593
Toronto,hour,16.0,-0.024653588850106753
Toronto,hour,17.0,-0.042277447251391355
Toronto,hour,20.0,-0.24156994338821675
Toronto,hour,22.0,-0.06640294878376136
Toronto,hour,7.0,-0.1006042729492639
Toronto,hour,10.0,-0.004996854425543406
Toronto,hour,14.0,0.012142854428878067
Toronto,hour,19.0,-0.16519230589048878
Toronto,hour,12.0,-0.02571190006167659
Toronto,hour,15.0,0.0023965892590083397
Toronto,hour,18.0,-0.10513909873439423
Toronto,hour,21.0,-0.2101747372091662
Toronto,hour,23.0,0.010287492017792485
Toronto,hour,0.0,0.5473542790428582
Toronto,hour,15.0,0.0017604631652659462
Toronto,hour,21.0,-0.16947350741154915
Toronto,hour,10.0,0.005370080216099279
Toronto,hour,11.0,0.026184472902232126
Toronto,hour,13.0,-0.0012950566149076258
Toronto,hour,14.0,0.0013203462713605235
Toronto,hour,18.0,-0.11152605631913784
Toronto,hour,8.0,-0.09700163585718902
Toronto,hour,8.0,-0.06026679357936353
Toronto,hour,12.0,-0.00044759431089887164
Toronto,hour,23.0,-0.017411197708604886
Toronto,hour,1.0,0.31141966992410414
Toronto,hour,4.0,0.32961037413332606
Toronto,hour,11.0,0.04848108031359415
Toronto,hour,15.0,0.009791091337659636
Toronto,hour,17.0,-0.04543467129882599
Toronto,hour,18.0,-0.06650361825682177
Toronto,hour,22.0,-0.06653070446626007
Toronto,hour,13.0,0.0019771555850923482
Toronto,hour,15.0,0.007677512317479192
Toronto,hour,20.0,-0.21331778272255317
Toronto,hour,0.0,0.4241409283057537
Toronto,hour,0.0,0.38047629751191053
Toronto,hour,5.0,0.33565324761098053
Toronto,hour,8.0,-0.06710281032630215
Toronto,hour,9.0,0.029541732689988765
Toronto,hour,17.0,-0.015523704700647081
Toronto,hour,21.0,-0.27670502585238876
Toronto,hour,21.0,-0.22320314032225766
Toronto,hour,1.0,0.33134133124656096
Toronto,hour,6.0,-0.18413616243731082
Toronto,hour,11.0,0.00823520010179204
Toronto,hour,21.0,-0.26933782434808995
Toronto,hour,5.0,0.3854573790441489
Toronto,hour,9.0,-0.07989863656162341
Toronto,hour,19.0,-0.208287460112696
Toronto,hour,22.0,-0.039238020653815674
Toronto,hour,7.0,-0.21632298937318142
Toronto,hour,18.0,-0.1536418370206653
Toronto,hour,19.0,-0.1705433035079531
Toronto,hour,21.0,-0.2748514171480735
Toronto,hour,4.0,0.36092868268100603
Toronto,hour,17.0,-0.046256934319580216
Toronto,hour,10.0,0.024481354019756294
Toronto,hour,16.0,0.0021438789933135114
Toronto,hour,15.0,0.006313959452981727
Toronto,hour,17.0,-0.015073031222223046
Toronto,hour,20.0,-0.24156994338821675
Toronto,hour,11.0,0.022609619805373994
Toronto,hour,13.0,-0.003119136980153621
Toronto,hour,17.0,-0.027822249280394916
Toronto,hour,17.0,-0.009273530404361865
Toronto,hour,22.0,-0.05247619541618384
Toronto,hour,22.0,-0.13902947926123835
Toronto,hour,23.0,-0.0618405450359954
Toronto,hour,10.0,0.03552832897297135
Toronto,hour,15.0,-0.011155686164877842
Toronto,hour,16.0,0.0032144512088807886
Toronto,hour,17.0,-0.023720166357113232
Toronto,hour,13.0,-0.030173215993981376
Toronto,hour,18.0,-0.10526731339716312
Toronto,hour,19.0,-0.1626883232403396
Toronto,hour,10.0,0.005370080216099279
Toronto,hour,11.0,0.026184472902232126
Toronto,hour,17.0,-0.05790705540166306
Toronto,hour,17.0,-0.011685292059827285
Toronto,hour,18.0,-0.07952991435848314
Toronto,hour,22.0,-0.07662753984938654
Toronto,hour,14.0,0.015588837424608563
Toronto,hour,16.0,0.0021532362011135735
Toronto,hour,6.0,-0.16588256903616597
Toronto,hour,10.0,0.03363003678799864
Toronto,hour,18.0,-0.15018588465029922
Toronto,hour,21.0,-0.21465235529893453
Toronto,hour,13.0,0.015181140953831978
Toronto,hour,19.0,-0.22764963194391374
Toronto,hour,20.0,-0.227231972556023
Toronto,hour,8.0,-0.09282904231689837
Toronto,hour,11.0,0.012982586623860285
Toronto,hour,16.0,0.0040131596218042015
Toronto,hour,19.0,-0.1689344823667313
Toronto,hour,21.0,-0.20463016218792282
Toronto,hour,21.0,-0.24461687418658953
Toronto,hour,8.0,-0.0763340816355074
Toronto,hour,16.0,-0.008860747669494443
Toronto,hour,8.0,-0.11896864022692626
Toronto,hour,9.0,-0.07199488486235073
Toronto,hour,3.0,0.3460679399877262
Toronto,hour,22.0,-0.07255414385896196
Toronto,hour,2.0,0.37035689196857224
Toronto,hour,4.0,0.33953050604338425
Toronto,hour,10.0,0.05801103589696485
Toronto,hour,12.0,0.00586690923192928
Toronto,hour,14.0,0.02268831733471709
Toronto,hour,16.0,0.009458569769222294
Toronto,hour,18.0,-0.15018588465029922
Toronto,hour,11.0,0.032897153677908006
Toronto,hour,13.0,0.008725927938363081
Toronto,hour,16.0,0.021571316978812375
Toronto,hour,18.0,-0.15074609010544116
Toronto,hour,21.0,-0.2296784872624285
Toronto,hour,8.0,-0.1117358722948463
Toronto,hour,13.0,-0.00478033756918282
Toronto,hour,14.0,0.0151104080790603
Toronto,hour,16.0,0.00329869943909578
Toronto,hour,17.0,-0.02387797630047122
Toronto,hour,22.0,-0.10816445942447671
Toronto,hour,20.0,-0.20975135186911376
Toronto,hour,21.0,-0.20800293957694804
Toronto,hour,23.0,0.011035086586974208
Toronto,hour,12.0,-0.04671885875806477
Toronto,hour,13.0,0.015908325018039807
Toronto,hour,13.0,-0.010904391002869109
Toronto,hour,15.0,0.018831580321821025
Toronto,hour,20.0,-0.16416271326012957
Toronto,hour,0.0,0.44626316820374395
Toronto,hour,2.0,0.37078453717211146
Toronto,hour,9.0,-0.004942826426878747
Toronto,hour,13.0,0.0020121748209547177
Toronto,hour,13.0,0.02124746035064198
Toronto,hour,15.0,0.0035942484749823984
Toronto,hour,0.0,0.3793140869489245
Toronto,hour,4.0,0.3092875134522725
Toronto,hour,8.0,-0.0954666041774837
Toronto,hour,10.0,0.03523493769391742
Toronto,hour,11.0,0.048013841633619214
Toronto,hour,16.0,0.003661755585488733
Toronto,hour,19.0,-0.16653579586829226
Toronto,hour,19.0,-0.19033023790901984
Toronto,hour,19.0,-0.20503533150177078
Toronto,hour,6.0,-0.16588256903616597
Toronto,hour,9.0,0.00786934721997943
Toronto,hour,14.0,0.02268831733471709
Toronto,hour,14.0,0.041285515831417804
Toronto,hour,15.0,0.0371452839873304
Toronto,hour,15.0,0.01658732042393993
Toronto,hour,2.0,0.3956090653480987
Toronto,hour,7.0,-0.07975995772502598
Toronto,hour,10.0,0.029690963306115366
Toronto,hour,13.0,0.010616355653094342
Toronto,hour,16.0,0.007060177090093852
Toronto,hour,21.0,-0.2785098262506326
Toronto,hour,0.0,0.40299681144447397
Toronto,hour,18.0,-0.15875428744684508
Toronto,hour,20.0,-0.19607991450928566
Toronto,hour,21.0,-0.2844409710160131
Toronto,hour,22.0,-0.044093060877444766
Toronto,hour,1.0,0.4251365132112834
Toronto,hour,9.0,-0.02453072371826076
Toronto,hour,12.0,-0.017622575060730287
Toronto,hour,18.0,-0.14248641765827866
Toronto,hour,21.0,-0.27129088107567234
Toronto,hour,14.0,0.012162854364310728
Toronto,hour,20.0,-0.22680736861719408
Toronto,hour,7.0,-0.20633656167208336
Toronto,hour,9.0,-0.015198764989196844
Toronto,hour,9.0,-0.006072950640841955
Toronto,hour,9.0,0.05384866620749821
Toronto,hour,11.0,0.013092392089945122
Toronto,hour,14.0,0.012664260648163566
Toronto,hour,21.0,-0.21736624905915772
Toronto,hour,7.0,-0.20393762935744073
Toronto,hour,14.0,0.02992881717187138
Toronto,hour,23.0,-0.01713457535140774
Toronto,hour,12.0,0.00586690923192928
Toronto,hour,14.0,0.02268831733471709
Toronto,hour,14.0,0.04062976689807298
Toronto,hour,15.0,0.04192188711850486
Toronto,hour,18.0,-0.10567705028933184
Toronto,hour,7.0,-0.12665822869641205
Toronto,hour,7.0,-0.18378803362800541
Toronto,hour,8.0,-0.04827161670414492
Toronto,hour,10.0,0.029690963306115366
Toronto,hour,12.0,0.002396736743823992
Toronto,hour,12.0,0.00403060442276447
Toronto,hour,15.0,0.015827331237905765
Toronto,hour,23.0,-0.01670024668032877
Toronto,hour,23.0,-0.004592886678461819
Toronto,hour,23.0,-0.007882683760388467
Toronto,hour,0.0,0.3082561382680938
Toronto,hour,14.0,0.007370067830748037
Toronto,hour,17.0,-0.02387797630047122
Toronto,hour,17.0,-0.008481460384847185
Toronto,hour,19.0,-0.22900412156633196
Toronto,hour,0.0,0.4437844074345552
Toronto,hour,8.0,-0.07573288477121852
Toronto,hour,13.0,0.005154449889676143
Toronto,hour,19.0,-0.21126360827555557
Toronto,hour,0.0,0.44626316820374395
Toronto,hour,3.0,0.3436453511730437
Toronto,hour,10.0,-0.01591646589283828
Toronto,hour,14.0,0.010114321789184809
Toronto,hour,15.0,0.008258124987158444
Toronto,hour,15.0,0.042167237456718853
Toronto,hour,16.0,0.0002434324646881389
Toronto,hour,18.0,-0.14572280404303334
Toronto,hour,19.0,-0.15941390954107476
Toronto,hour,10.0,0.03523493769391742
Toronto,hour,11.0,0.06155424453281832
Toronto,hour,13.0,0.016813548822317916
Toronto,hour,16.0,0.00492666480734103
Toronto,hour,20.0,-0.24961203601573148
Toronto,hour,22.0,-0.06429865629123288
Toronto,hour,15.0,0.019271327250228867
Toronto,hour,0.0,0.34120771530836713
Toronto,hour,3.0,0.31388712413189024
Toronto,hour,4.0,0.3044276817644638
Toronto,hour,9.0,0.005321340461143213
Toronto,hour,9.0,0.01517015476557407
Toronto,hour,21.0,-0.20910499793831477
Toronto,hour,21.0,-0.28375987434703176
Toronto,hour,8.0,-0.1117358722948463
Toronto,hour,8.0,-0.07764038215394538
Toronto,hour,11.0,0.03120209860037631
Toronto,hour,18.0,-0.15875428744684508
Toronto,hour,21.0,-0.21456087311267794
Toronto,hour,21.0,-0.22349826562434943
Toronto,hour,21.0,-0.21050311015973183
Toronto,hour,23.0,-0.024444215549048305
Toronto,hour,2.0,0.4140707020692144
Toronto,hour,5.0,0.2989519033073948
Toronto,hour,14.0,0.005775620564237001
Toronto,hour,20.0,-0.19541463291287556
Toronto,hour,20.0,-0.18600059235585217
Toronto,hour,10.0,-0.061386935646616986
Toronto,hour,17.0,-0.040325884495769675
Toronto,hour,18.0,-0.10536426236897091
Toronto,hour,19.0,-0.17962842342949487
Toronto,hour,21.0,-0.1468722102053104
Toronto,hour,21.0,-0.16821033783123618
Toronto,hour,21.0,-0.20717690867066588
Toronto,hour,10.0,-0.012367755516099978
Toronto,hour,13.0,-0.00014665548713905597
Toronto,hour,14.0,0.01696539540005082
Toronto,hour,15.0,0.022034962266840055
